Site ID,Site Name,Area,Regional,Emin40 (kWh),Emax (kWh),Kota / Kabupaten
CMI087,KELCIBABAT,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
CMI086,KELBAROS,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
CMI043,PEMKOTCIMAHI,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
CMI083,SADARMANAH,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
CMI048,Nanjung,Area 2,R04_Jawa Barat,660.0,11880.0,SOREANG
CMI077,KELCIBEUREUM,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
CMI073,GGDURHALIM,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
CMI064,JLMARGALUYU,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
COD085,DMT_TSEL_(COD085),Area 2,R04_Jawa Barat,308.0,5544.0,BANDUNG
COD085,CMBSINDANGASIHKARANGTENGAHM,Area 2,R04_Jawa Barat,424.0,7632.0,CIANJUR
CMI059,BUMIPRIMA,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
CMI010,CIPAGERAN,Area 2,R04_Jawa Barat,528.0,9504.0,SOREANG
BDB196,RANCAKURUNG,Area 2,R04_Jawa Barat,308.0,5544.0,SUBANG
BDS427,KELMANGGAHANG,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
BDG387,MARGAHAYU,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
BDB247,BUMIJAYAGNGHALU,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
BDB248,JLHDASUKIDMT,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
SUB662,BOSIDAJAYACIPUNAGARADMT,Area 2,R04_Jawa Barat,220.0,3960.0,SUBANG
CMI057,BRIGIFCIMAHI,Area 2,R04_Jawa Barat,528.0,9504.0,SOREANG
BDS849,CIGANITRICIPAGALOBDGBMS,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
SUB647,SALAMJAYACMI,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB640,DSNBABAKANBANDUNGDMT,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
BDS827,KPBUNIJAYAJATISARI-TBG,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
SUB652,BORANCAASIHPATOKBEUSIDMT,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
BDS846,BBKMANTRIPINGGIRSARI-TBG,Area 2,R04_Jawa Barat,424.0,7632.0,SUMEDANG
SUB653,BOKALENSARICOMPRENGDMT,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
BDB315,KPKBNKALAPACILILINDMTMT1,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
BDS843,KPBJGKONENGKUTAWARINGIN-TBG,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
BDS845,KPWIDARADUKUHIBUN-DMT,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
SUB628,DSNKRAJANCIKAUMDMTMW,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
BDG692,JLHAJIGOPUR,Area 2,R04_Jawa Barat,528.0,9504.0,SUBANG
BDB001,CIPULUSKLN,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB651,KPMARENGMANGDMTMW,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB630,KPCIBODASSUBGMTMW,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB631,KPBUMIASIHCMI,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB632,DSNCIPEUNDEUYSUBTBG,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB637,DSBELENDUNGTBGMW,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB657,BOPADAASIHCIBOGODMT,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB626,DUSUNPARMASARIDMTMW,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB463,JALANCAGAK,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB506,KPBBKNASEM,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB511,KARANGANYARSBG,Area 2,R04_Jawa Barat,308.0,5544.0,SUBANG
BDG277,GALUDRA,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
BDG795,PDHIJAUIDH,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
BDB208,JLLEBAKSARI,Area 2,R04_Jawa Barat,308.0,5544.0,SUBANG
BDG886,TRSLEBANG,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SMD289,CITIMUN,Area 2,R04_Jawa Barat,308.0,5544.0,SUMEDANG
BDS050,BONGKOKKULON,Area 2,R04_Jawa Barat,308.0,5544.0,SUBANG
BDG852,SOMAWINATA,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB087,DSKORANJI,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
BDG853,CAMPAKAPDLTBG,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
BDB209,KPPERIGILAME,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
BDB019,PADASUKACMH,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
BDG921,DSJAYAGIRI,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
BDG900,IPISJAYAGIRI,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
BDG902,CEBOGOLEMBANG,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
BDS013,KPCIPANJAK,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
BDB233,KPKIARAPAYUNGDMT,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
BDG954,KPPANGKALAN,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB500,DSSILUMAN,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
BDB106,BUMIPAKUSARAKAN,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB444,RAYACAGAK,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB503,JLRYHARAMAI,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB421,DSPADAASIH,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB424,WANGUNREJA,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB425,DSKADAWUNG,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB420,TANGGULBARAT,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB426,DSNKAROKROK,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB418,DSKIHIYANG,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB501,GEMBOR,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB388,RANCABANGO,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB518,DUSUNTENGAH,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB391,CILAMAYA,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB516,DSNGEMPOLSARI,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB519,DSRANCAHILIR,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB409,CIKURIS,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB408,CLMYGRGTBG,Area 2,R04_Jawa Barat,660.0,11880.0,SUBANG
SUB407,DSNGANDASOLI,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB447,MUARACIASEM,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB497,KAWUNGANTEN,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB439,PANGSOR,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB428,PASIRKIHANG,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB440,PUSAKARATU,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB496,TANJUNGSIANGSUB,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB510,DSNSUKAMANDI,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB395,DSNCOMPRENG,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB449,DSPATIMBAN,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB451,WARUNGCARINGIN,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB458,DSKOTASARI,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB398,GARDUMUKTI,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB474,KAWUNGLUWUK,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB505,JLRYSUBANGKM24,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB429,JABONGSUBANG,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB433,KPGKOREO,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB416,DSRANCAJAYA,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB427,DSBOJONGJAYA,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB477,KASOMALANGWETAN,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
BDS289,JLJUNTIHILIR,Area 2,R04_Jawa Barat,424.0,7632.0,SOREANG
BDG411,CIGENTUR,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB507,DSSUKATANI,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB509,DSKEBUNNANAS,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
BDB271,KPCENTENGDMT,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
BDB292,KPBABAKANPARONGPONGDMT,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
BDB289,DSPASIRHALANGDMT,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
BDB285,KPCIPULUSDMT,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
BDB102,KAMPUNGGAJAH,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
BDG516,CIJANGGEL,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
BDB261,KPMOKLATBG,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
BDB250,BABAKANTALAGADMT,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
BDB249,PANORAMAHIJAUNGAMPRAHDMT,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
BDB243,KPKEBONCAUTBG,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
BDB105,CIMAHIPERMATA,Area 2,R04_Jawa Barat,308.0,5544.0,SUBANG
BDB216,JLKPSIMPATI,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB524,DSNSUKAENOK,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
BDB112,RAWAPOJOK,Area 2,R04_Jawa Barat,308.0,5544.0,SUBANG
BDB108,BUKITPERMATACMI,Area 2,R04_Jawa Barat,308.0,5544.0,SUBANG
BDG172,CIMAREME,Area 2,R04_Jawa Barat,920.0,16560.0,SUBANG
BDB058,RANCABOGO,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
BDB057,WARUGAJAYA,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
BDB055,CUKANGKAWUNG,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
BDB041,GUNUNGBEKUNG,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
BDB050,KPCIKAWATI,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
BDB197,BUKITPERMAICWRGA,Area 2,R04_Jawa Barat,308.0,5544.0,SUBANG
SUB480,KPCIKONDANGSUB,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
BDB061,CIGUGURGIRANG,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
BDB119,RSCIMAREME,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB377,BOJONGTENGAH,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB093,PANEMBONGAN,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB098,GEMPLSARISBG,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB380,RAYAPANTURA,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
SUB376,SANCASUBANG,Area 2,R04_Jawa Barat,424.0,7632.0,SUBANG
TSK826,PARAKANYASAGTBG,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK823,KPKALANGANYAR,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK834,DSSUKAHARJADMT,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK804,KPTANGSI,Area 2,R04_Jawa Barat,308.0,5544.0,TASIKMALAYA
TSK771,DSCIPAKAT,Area 2,R04_Jawa Barat,308.0,5544.0,TASIKMALAYA
TSK928,KPMULYARASADMT,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK836,KPCARIWUH,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK870,SALAWUPUPAHIANGDMT,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK903,BOCIKALONGSODONGHILIRDMT,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK760,MARGABAKTITSK,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK761,JLDADAHATSK,Area 2,R04_Jawa Barat,308.0,5544.0,TASIKMALAYA
TSK764,BABAKANKARET,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK765,LINGGASIRNA,Area 2,R04_Jawa Barat,308.0,5544.0,TASIKMALAYA
TSK770,KELKURNIABHAKTI,Area 2,R04_Jawa Barat,308.0,5544.0,TASIKMALAYA
TSK777,DSSUKAWANGUNG,Area 2,R04_Jawa Barat,308.0,5544.0,TASIKMALAYA
TSK763,SINDANGLENGO,Area 2,R04_Jawa Barat,308.0,5544.0,TASIKMALAYA
TSK782,KPCIBARUYAN,Area 2,R04_Jawa Barat,308.0,5544.0,TASIKMALAYA
TSK907,BOSUKAMAJUBANTARKALONGDMT,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK769,GUNUNGDAHU,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK905,BOPAMEUTINGANCIPATUJAHTBG,Area 2,R04_Jawa Barat,264.0,4752.0,TASIKMALAYA
TSK909,BOCIBATUKARANGNUNGGALDMT,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK851,DSBANTARSARI,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK853,DSMANDALAHAYUTBG,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK865,CIHERANGCIAKAREBT,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK910,BOCAYURCIKATOMASSTP,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK912,BOLEUWIDULANGSODONGHILIRDMT,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK913,BOSUKASENANGTANJUNGJAYADMT,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK866,KPCIBANGUNKIDULDMT,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK914,BOKARYAMANDALASALOPADMT,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK843,KPKARANGNUNGGALDMT,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK844,PANTAIKARANGCIPATUJAHDMT,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
SMD122,REGOLWETAN,Area 2,R04_Jawa Barat,424.0,7632.0,SUMEDANG
SMD123,CIGELANG,Area 2,R04_Jawa Barat,424.0,7632.0,SUMEDANG
SMD125,CIPASANG,Area 2,R04_Jawa Barat,424.0,7632.0,SUMEDANG
SMD120,CIBULUHSMD,Area 2,R04_Jawa Barat,264.0,4752.0,SUMEDANG
SPR005,SINGASARITARAJUDMT,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK816,STASIONMANONJAYADMT,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK817,KAUMKIDULMAONJAYADMT,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK818,KELPANYINGKIRANIFT,Area 2,R04_Jawa Barat,308.0,5544.0,TASIKMALAYA
TSK814,JLREJAELANITASIK,Area 2,R04_Jawa Barat,308.0,5544.0,TASIKMALAYA
SMD042,CIBUGEL,Area 2,R04_Jawa Barat,88.0,1584.0,SUMEDANG
SMD042,CIBUGEL,Area 2,R04_Jawa Barat,660.0,11880.0,SUMEDANG
TSK669,SUKAMULYATSK,Area 2,R04_Jawa Barat,308.0,5544.0,TASIKMALAYA
TSK647,EMPANGSARI,Area 2,R04_Jawa Barat,308.0,5544.0,TASIKMALAYA
TSK663,KPCIMINTAR,Area 2,R04_Jawa Barat,308.0,5544.0,TASIKMALAYA
TSK655,DSNCILIMUT,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK634,KPCIRANDO,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK646,RSTMC,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK644,JLJIWABESARTSK,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK642,SETIARATUTSK,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK641,JLSUTISNASANJAYA,Area 2,R04_Jawa Barat,308.0,5544.0,TASIKMALAYA
TSK639,KPLEUWIANYAR,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK648,TMPKUSUMAHBANGSA,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK690,WIRAPRAJA,Area 2,R04_Jawa Barat,220.0,3960.0,TASIKMALAYA
TSK688,KPBADAKDAEH,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK687,CNTGRAJAPSEH,Area 2,R04_Jawa Barat,176.0,3168.0,TASIKMALAYA
TSK682,CUKANGLEMAH,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK599,SAMBONGPARI,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK697,KPSUKAMAJU,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK503,LEUWIDAHU,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK515,JLSUYUDANA,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK513,CIPANGGALANG,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK496,PENYUSUHAN,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK705,CIRAHONG,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK502,KPSUKAMANAH,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK500,MARGALAKSANA,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK695,DSKUJANGTSK,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK629,KPCICEUR,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK627,KPCITOE,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK624,JLSLTOBING,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK635,JLNOENOENGTISNA,Area 2,R04_Jawa Barat,308.0,5544.0,TASIKMALAYA
TSK636,SUKASARITSK,Area 2,R04_Jawa Barat,308.0,5544.0,TASIKMALAYA
TSK606,JLABDULSALEH,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK604,GEDESUKAJAYA,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK754,BUMIRESIKINDH,Area 2,R04_Jawa Barat,308.0,5544.0,TASIKMALAYA
TSK749,PARAKANHONJE,Area 2,R04_Jawa Barat,308.0,5544.0,TASIKMALAYA
TSK709,SUKAMANTRITSK,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK743,BBKNPAKEMITAN,Area 2,R04_Jawa Barat,308.0,5544.0,TASIKMALAYA
TSK732,BATARATAWANG,Area 2,R04_Jawa Barat,308.0,5544.0,TASIKMALAYA
TSK724,BLOKBARU,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK719,JLSILIWANGITSK,Area 2,R04_Jawa Barat,308.0,5544.0,TASIKMALAYA
TSK672,CIAKAR,Area 2,R04_Jawa Barat,308.0,5544.0,TASIKMALAYA
TSK744,CIHERANGTSKSLTN,Area 2,R04_Jawa Barat,308.0,5544.0,TASIKMALAYA
TSK712,JLPERINTIS136,Area 2,R04_Jawa Barat,308.0,5544.0,TASIKMALAYA
TSK564,KERTANEGLA,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK553,LUYUBAKTI,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK556,JLPANUTUTAN,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK582,KPLELESKIDUL,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK584,KPGANDRUNG,Area 2,R04_Jawa Barat,308.0,5544.0,TASIKMALAYA
TSK488,KELLENGKONGSARI,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK475,BATUSUMUR,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK480,KPRANCAK,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK487,TAWANGKULON,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK558,SUKASETIA,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK489,LASWITSK,Area 2,R04_Jawa Barat,528.0,9504.0,TASIKMALAYA
TSK528,KPGLEUWIPICUNG,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK546,KPKUBANGECE,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK533,KPCIBUNUT,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK534,PEUTEUYJAYA,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK536,DSPADAKEMBANG,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK537,KPCITALAHAP,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK541,SEMPUR,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK543,KPBURUJUL,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK545,CIPUCUNG,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK547,PANCAWANGI,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK548,WANGUNSARI,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK550,KPCILENGA,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK468,PASIRBAUN,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK440,GALUNGGUNG,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK437,UJUNGSARI,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK435,PASARKIDUL,Area 2,R04_Jawa Barat,220.0,3960.0,TASIKMALAYA
TSK471,SIRNAGLHTSK,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK407,RELOKPARNA,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK484,GDCAHAYAMTR,Area 2,R04_Jawa Barat,528.0,9504.0,TASIKMALAYA
TSK516,KAHURIPAN,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK522,CIKAWUNGGADING,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK506,DSTNJNGJAYA,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK478,SUKASUKUR,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK467,CIJAMBUTSK,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK444,TUGUJAYA,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK462,CIKUPA,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK455,SANTRIJAYA,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK454,NANGKALEAH,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK451,SARIMUKTITSK,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
TSK447,NAGARAWANGITSK,Area 2,R04_Jawa Barat,424.0,7632.0,TASIKMALAYA
SMD218,DSCIBEUREUYEUH,Area 2,R04_Jawa Barat,424.0,7632.0,SUMEDANG
COD080,CMBCIKADONGDONG,Area 2,R04_Jawa Barat,88.0,1584.0,TASIKMALAYA
COD080,CMBCIKADONGDONG,Area 2,R04_Jawa Barat,88.0,1584.0,TASIKMALAYA
COD080,CMBCIKADONGDONG,Area 2,R04_Jawa Barat,220.0,3960.0,TASIKMALAYA
COD080,CMBCIKADONGDONG,Area 2,R04_Jawa Barat,220.0,3960.0,TASIKMALAYA
BDG375,CIPEUTANG,Area 2,R04_Jawa Barat,424.0,7632.0,SUMEDANG
BDS012,PATROL,Area 2,R04_Jawa Barat,424.0,7632.0,SUMEDANG
BDG566,CIKENDIT,Area 2,R04_Jawa Barat,528.0,9504.0,SUMEDANG
BDS132,SINDANGWARGI,Area 2,R04_Jawa Barat,424.0,7632.0,SUMEDANG
BDG889,CISAID,Area 2,R04_Jawa Barat,424.0,7632.0,SUMEDANG
SMD132,RAYATOMO,Area 2,R04_Jawa Barat,424.0,7632.0,SUMEDANG
BDG525,BJNGKACOR,Area 2,R04_Jawa Barat,424.0,7632.0,SUMEDANG
BDG366,BKTPAKAR,Area 2,R04_Jawa Barat,424.0,7632.0,SUMEDANG
BDG338,SUKARANDE,Area 2,R04_Jawa Barat,88.0,1584.0,SUMEDANG
BDG338,SUKARANDE,Area 2,R04_Jawa Barat,88.0,1584.0,SOREANG
BDG338,SUKARANDE,Area 2,R04_Jawa Barat,920.0,16560.0,SUMEDANG
BDG338,SUKARANDE,Area 2,R04_Jawa Barat,920.0,16560.0,SOREANG
BDG799,KBNTUNGGUL,Area 2,R04_Jawa Barat,424.0,7632.0,SUMEDANG
BDG771,BONGKOR,Area 2,R04_Jawa Barat,424.0,7632.0,SUMEDANG
BDG770,KPCIKALAGE,Area 2,R04_Jawa Barat,424.0,7632.0,SUMEDANG
BDG752,CILENGKRANG,Area 2,R04_Jawa Barat,424.0,7632.0,SUMEDANG
BDG885,TARUMAJAYA,Area 2,R04_Jawa Barat,424.0,7632.0,SUMEDANG
BDG768,CIGIRINGSING,Area 2,R04_Jawa Barat,424.0,7632.0,SUMEDANG
SMD194,KPTONJOLAYA,Area 2,R04_Jawa Barat,424.0,7632.0,SUMEDANG
SMD224,DSSAYANG,Area 2,R04_Jawa Barat,424.0,7632.0,SUMEDANG
SMD225,GEUSANULUN,Area 2,R04_Jawa Barat,424.0,7632.0,SUMEDANG
