Site ID,Site Name,Month,Site Tipe,Daya Master,KWH,RRC Average,User Active Average,Payload,Cost,Total Down,Total RRU
BDK004,RELOCTMPRAMUKATBGEASYMACRO,Februari,TP Postpaid,10600,1503,832,71,19367,2346218,68,9
BDK902,JLBEKAMINCIKUTRACIBEUNYINGKDLTBG,Februari,TP Postpaid,10600,2017,707,43,28028,3147358,0,6
BDK003,RELOCMMPANORAMABMS,Februari,TP Postpaid,10600,1808,498,38,23818,2820979,0,10
BDK005,RELOCRAYALOGAMPTL,Februari,TP Postpaid,10600,2042,742,52,29576,3186114,0,6
CRB978,KADEMANGANDEPOKCRBCMI,Februari,TP Postpaid,10600,1887,396,27,21232,2944865,120,6
CRB616,BLOKMUNDU,Februari,TP Postpaid,10600,1882,528,44,21239,2936830,0,9
CMS015,SUKANAGARALAKBOKCMSTBG,Februari,TP Postpaid,10600,1800,370,21,12529,2860506,0,6
CMS013,RAKSABAYACIMARAGASCMSDMT,Februari,TP Postpaid,10600,1991,473,45,25208,3164038,0,7
CMS576,SITUMANDALARANCAHTBG,Februari,TP Postpaid,10600,2322,640,54,23846,3690323,366,7
BDB004,KCSARINAGENCIPONGKORCMI,Februari,TP Postpaid,10600,1390,255,27,14029,2149800,0,6
CJR743,CARINGINCIJATICJRDMT,Februari,TP Postpaid,10600,2163,402,83,16702,3437264,0,7
CJR755,TELKOMSEL-CJR755-STP,Februari,TP Postpaid,10600,1300,126,11,6499,2066461,146,3
CJR745,KERTARAHARJAPAGELARANDMT,Februari,TP Postpaid,10600,1492,234,28,12180,2371041,665,3
CJR766,KCCIKONDANGCIBEBERSTP,Februari,TP Postpaid,10600,1421,294,19,15305,2258449,219,6
CJR761,KCJAMALIMANDEPTL,Februari,TP Postpaid,10600,1341,156,19,7359,2132110,0,3
COD130,CMBSINDANGJAWACIBINGBIN2,Februari,Tsel Postpaid,6600,1415,124,8,7526,2248676,80,3
IND155,KEDUNGDAWA,Februari,TP Postpaid,10600,1845,337,27,15867,2879302,120,6
GRT605,SADANGSUCINARAJATBG,Februari,TP Postpaid,10600,2165,326,24,16150,3347014,0,6
GRT599,SUKANEGLAGARUTDMT,Februari,TP Postpaid,10600,2525,425,71,22660,3903450,0,7
GRT606,MEKARSARICIBALONGPTL,Februari,TP Postpaid,10600,2161,521,51,27690,3340691,0,7
GRT033,PURBAYANICARINGINPST,Februari,TP Postpaid,10600,2292,522,75,26357,3544555,0,7
GRT607,WANGUNJAYABANJARWANGIDMT,Februari,TP Postpaid,10600,2164,635,81,25541,4070279,1386,7
GRT608,SUKAMULYATALEGONGDMT,Februari,TP Postpaid,10600,2227,598,61,26649,3442159,0,6
GRT598,NANGGERANGCIMUNCANGGRTCMI,Februari,TP Postpaid,10600,2228,335,35,18084,3443211,0,6
GRT002,RELOCDSPAMALAYANTBG,Februari,TP Postpaid,10600,1961,450,48,20898,3030628,496,7
SMD087,DAYEUHLUHUR,Februari,TP Postpaid,10600,2374,724,98,31728,3704439,0,8
SMD081,SBLSAPRILKM7,Februari,TP Postpaid,10600,1649,470,41,23787,2572551,46,7
CRB677,GEDANGKULON,Februari,TP Postpaid,10600,1552,186,15,10886,2421330,119,6
KNG246,GRIYACILIMUSINDAHTBG,Februari,TP Postpaid,10600,1968,492,29,20964,3127534,74,7
KNG269,KARANGKANCANA-MARGACINA,Februari,TP Postpaid,10600,1606,146,13,6580,2551825,548,6
KNG266,TAMBAKBAYAGARAWANGI,Februari,TP Postpaid,10600,1797,263,25,12273,2856629,0,6
KNG277,BLKCAGEURDARMAKNGPTL,Februari,TP Postpaid,10600,24916,247,60,5847,1616633,0,8
KNG024,CITANGTUKUNINGANTBG,Februari,TP Postpaid,10600,2319,609,75,21193,3685285,0,7
KNG127,DSBANDORASA,Februari,TP Postpaid,10600,1839,407,34,19655,2922722,0,6
KNG131,KALAPAGNG,Februari,TP Postpaid,10600,2403,558,47,25030,3817838,0,7
KNG209,LANGSEB,Februari,TP Postpaid,10600,1719,307,25,15267,2731688,0,10
KNG076,CIPASUNGKNG,Februari,TP Postpaid,10600,3605,449,41,14671,1850730,79,9
KNG064,DUKUHBADAG,Februari,TP Postpaid,10600,1630,153,9,7123,2589124,48,6
BDB014,KPCITIRUPADASUKADMT,Februari,TP Postpaid,10600,2136,448,56,23626,3302107,228,6
CJR461,KPCIPETIR,Februari,TP Postpaid,10600,1666,262,24,10858,2648018,0,6
CJR428,KPPASIRWARU,Februari,TP Postpaid,10600,2055,351,33,17816,3265903,27,11
CJR564,HAURWANGI,Februari,TP Postpaid,10600,1661,485,33,24703,2640135,27,9
CJR451,KPBUNIAYU,Februari,TP Postpaid,10600,2352,427,46,24505,3736822,0,8
SUB664,BLOKSAWAHBEDAHANDMT,Februari,TP Postpaid,10600,2526,778,93,39291,4013750,171,9
SUB430,KPKUMPAI,Februari,TP Postpaid,10600,189234,512,40,26572,2978692,171,7
TSK661,DSKARANGPESIK,Februari,TP Postpaid,10600,1349,322,35,19874,2143790,250,9
KNG115,DUKUHDALAM,Februari,TP Postpaid,10600,1766,252,22,12355,2806459,74,9
IND252,TELKOMJTBARANG,Februari,TP Postpaid,7700,1623,557,24,18868,2533311,0,7
IND328,KELBULAKLORDMT,Februari,TP Postpaid,10600,1667,429,25,14412,2600731,0,6
SMD231,WADUKJATIGEDE,Februari,TP Postpaid,10600,1511,309,29,11893,2357561,93,9
IND278,BLOKKARANGBARU,Februari,TP Postpaid,10600,1564,277,17,13838,2439960,0,9
BDS031,DSNMANDALANGGU,Februari,TP Postpaid,10600,1822,607,53,20478,2842885,325,9
BDS516,DSNCIPENDEUY,Februari,TP Postpaid,10600,2222,667,57,28540,3466933,325,9
BDS475,CIPASIRRANCAEKEK,Februari,TP Postpaid,10600,1665,581,48,27675,2597860,203,10
CMS469,BOMULYASARIJATINAGARADMT,Februari,TP Postpaid,10600,2229,422,100,17674,3541942,1362,10
CMS225,JLPASIRBUNGUR,Februari,TP Postpaid,10600,139201,568,95,28264,3664022,144,10
CMS226,BAYASARI,Februari,TP Postpaid,10600,2409,852,107,38318,3827913,165,10
SMD242,CIKERUHJATINANGORDMT,Februari,TP Postpaid,10600,2376,634,44,31147,3707513,0,8
SUB479,RASAKIDUL,Februari,TP Postpaid,10600,1682,143,13,8913,2551439,285,3
MJL284,LOJIJATIWANGIDMT,Februari,TP Postpaid,10600,1698,602,55,24181,2650207,0,10
MJL140,BLOKPANDE,Februari,TP Postpaid,10600,2198,212,19,10708,3429018,135,14
MJL266,BLOKSABTUDMT,Februari,TP Postpaid,10600,1952,702,67,26966,3045113,75,10
MJL113,BURUJULWTN,Februari,TP Postpaid,10600,1926,454,43,23856,3005154,0,10
TSK783,KPGENTONG,Februari,TP Postpaid,10600,2258,710,59,24187,3588251,0,11
TSK498,CIBAHAYU,Februari,TP Postpaid,10600,1607,429,41,15842,2554416,208,6
TSK442,KPCIPURUT,Februari,TP Postpaid,10600,1973,445,48,17650,3135432,0,6
TSK039,CIJOTANGDIRGAHAYUDMT,Februari,TP Postpaid,10600,1565,235,33,8121,2487289,181,6
MJL235,JLRAYACIDERES,Februari,TP Postpaid,10600,1893,793,59,30428,2953602,125,10
KNG125,BLOKPAMONYETAN,Februari,TP Postpaid,10600,1538,243,21,11279,2442761,46,12
GRT408,KPMEKARSARI,Februari,TP Postpaid,7700,1866,528,43,29371,2884517,400,10
GRT367,BYPASSCICALENGKA,Februari,TP Postpaid,10600,2091,556,44,26439,3232406,143,7
GRT347,KELTALAGASARI,Februari,TP Postpaid,10600,2009,526,50,28127,3104999,0,7
GRT306,KELMANDALASARI,Februari,TP Postpaid,10600,2092,494,35,26248,3233658,195,7
SUB724,LEGOKJAMBUJALUPANGTBG,Februari,TP Postpaid,10600,1885,211,18,11819,2994775,486,6
SUB675,DSKALIANGSANASTP,Februari,TP Postpaid,10600,2594,860,89,36800,4122752,486,6
SUB586,BBKNKALIJATIBRT,Februari,TP Postpaid,10600,2590,821,75,31401,4115871,0,10
CRB938,BOWARGABINANGUNKALIWEDITBG,Februari,TP Postpaid,5500,1254,171,25,8640,1489752,43,6
CRB483,KALIWEDI,Februari,TP Postpaid,10600,1897,508,56,25853,2960311,0,9
IND262,BLOKKEBON,Februari,TP Postpaid,10600,2291,509,33,23688,3574624,0,9
IND201,KEMPED,Februari,TP Postpaid,10600,1810,243,15,11199,2822960,0,9
IND203,BLOKCILED,Februari,TP Postpaid,10600,1454,318,16,12961,2268313,0,3
IND200,TAMBAKWATU,Februari,TP Postpaid,10600,1649,258,14,12295,2572645,0,3
IND319,DSPAREANGIRANGDMT,Februari,TP Postpaid,10600,1940,525,33,22325,3026640,246,8
IND326,BLOKPENGODENGANDMT,Februari,TP Postpaid,10600,1710,201,15,9533,2668462,0,9
CRB974,RELOCBLOKSERUTPTL,Februari,TP Postpaid,10600,1727,431,33,15647,2694082,360,11
IND208,DSPRINGGACALA,Februari,TP Postpaid,10600,2046,278,15,14588,3192106,0,6
IND173,GGGAJAHMADA,Februari,TP Postpaid,10600,1507,181,10,9496,2350618,0,3
IND260,KAPLONGANLOR,Februari,TP Postpaid,6600,1873,471,46,21805,2923677,0,10
IND329,SMPANGTIGAKRNGAMPELDMT,Februari,TP Postpaid,10600,2216,233,14,11199,3457884,0,6
KNG108,SUKAGALIHKNG,Februari,TP Postpaid,10600,1701,163,15,8638,2703226,48,9
TSK857,KPRAHAYUTSK,Februari,TP Postpaid,10600,1971,521,45,27769,3132349,0,7
CJR444,KPGELEMBUNG,Februari,TP Postpaid,10600,1516,197,11,11217,2409261,0,6
CJR452,KPNANGGALA,Februari,TP Postpaid,10600,2269,410,22,13032,3605668,0,9
GRT292,DSCINTAMANIK,Februari,TP Postpaid,10600,1899,293,27,16751,2936782,0,5
CJR736,MALEBERKARANGTENGAHCMSTBG,Februari,TP Postpaid,10600,2208,479,39,29524,3508839,0,7
CRB551,KARANGWARENG,Februari,TP Postpaid,10600,2081,578,51,30047,3245858,0,10
CRB931,BLOKLANGENSARIDMT,Februari,TP Postpaid,10600,1502,202,21,10224,2343316,0,6
TSK448,KARSAMENAK,Februari,TP Postpaid,10600,1760,366,31,19702,2796685,0,8
CMS471,DSTALAGASARIDMT,Februari,TP Postpaid,10600,1828,432,42,20571,2904923,0,10
CMS481,DSNHAYAWANGDMT,Februari,TP Postpaid,10600,1984,368,50,16019,3152199,0,9
CMS473,DSNNANGELADMT,Februari,TP Postpaid,10600,2060,316,35,16031,3274708,335,6
CMS475,DSNINDRAYASADMT,Februari,TP Postpaid,10600,2331,1089,126,35405,3704164,749,6
CMS413,KPWENINGSARIDMT,Februari,TP Postpaid,10600,141867,739,67,36073,3486687,0,10
TSK811,GUNUNGTANDALAKIN,Februari,TP Postpaid,10600,1898,379,38,22716,3015307,316,4
TSK940,KELKARANGANYARTSKDMT,Februari,TP Postpaid,10600,2090,554,62,28459,3321111,322,7
TSK755,RAYAKRNUNGGAL,Februari,TP Postpaid,10600,1966,379,34,22327,3124308,0,9
TSK626,CILAMAJANG,Februari,TP Postpaid,10600,2122,389,54,19669,3371789,0,6
TSK560,KARASAKMENAK,Februari,TP Postpaid,7700,2444,677,60,33854,3884344,0,7
CRB776,CIDENGINDAH,Februari,TP Postpaid,10600,1850,457,25,17424,2940934,44,9
CRB801,DSKEDUNGJAYA,Februari,TP Postpaid,10600,1719,421,27,19657,2482746,0,9
CRB702,JLPEMBANGUNAN,Februari,TP Postpaid,10600,1935,635,39,25417,3075045,44,9
CRB864,CIDENGSELATAN,Februari,TP Postpaid,10600,1659,317,21,17342,2635956,44,9
CRB681,KEDAWUNG,Februari,TP Postpaid,5500,1295,179,10,8937,1538460,0,3
CRB872,JLSYEHPANGERANPANJITBG,Februari,TP Postpaid,10600,1701,363,25,22778,2654591,0,9
CRB517,JLTUPAREV,Februari,TP Postpaid,10600,1730,523,27,16732,2748167,44,9
CRB612,PILANGSARI,Februari,TP Postpaid,10600,2059,667,53,25313,3212608,44,9
IND257,JLRYKAPLONGAN,Februari,TP Postpaid,6600,2030,495,42,17768,3166954,0,10
IND235,CANGKINGAN,Februari,TP Postpaid,10600,1410,297,17,12259,2200722,0,5
IND219,DSKEDOKANAGUNG,Februari,TP Postpaid,7700,1491,210,15,10060,2326856,0,5
IND318,KAPLONGANKIDULTBGMW,Februari,TP Postpaid,10600,1439,272,23,11130,2245284,0,9
MJL315,CIPALIKM156DMT,Februari,TP Postpaid,10600,2022,826,59,20701,3155003,126,7
CRB886,BLOKPENGAMPONDMT,Februari,TP Postpaid,10600,1583,410,34,21691,2469995,438,9
CRB897,JLNYIMASENDANGTBG,Februari,TP Postpaid,10600,2021,542,47,23256,3153380,462,10
SMD131,CIKURUBUKSMD,Februari,TP Postpaid,10600,2165,420,67,12816,3377420,603,6
SMD188,KPNYALINDUNG,Februari,TP Postpaid,10600,2311,664,66,26703,3606048,0,7
SMD168,DSNCIBENDA,Februari,TP Postpaid,10600,102264,595,79,27360,3532153,90,10
SMD228,DSNCIKOLE,Februari,TP Postpaid,10600,2273,450,46,19810,3545680,190,10
SMD349,DSNWARUNGTOGEDMTMW,Februari,TP Postpaid,10600,2052,388,35,22341,3201499,190,6
SMD391,BABAKANASEMCONGGEANGTBG,Februari,TP Postpaid,10600,1411,161,15,7848,2200878,338,6
SMD394,KCTANJUNGMEDARTANJUNGMEDARGMT,Februari,TP Postpaid,10600,2199,545,81,20063,3430766,192,7
SMD386,CIMACANPAMEKARANSMDTBG,Februari,TP Postpaid,10600,2170,466,35,21117,3386142,97,7
SMD390,DSNKIRISIKPAJAGANIGIHONMT1,Februari,TP Postpaid,10600,1822,349,30,16262,2842620,565,6
SMD399,KCWARGALUYUTANJUNGMEDARTBG,Februari,TP Postpaid,10600,18043,301,38,13432,4417927,0,3
KNG133,DSCIKASO,Februari,TP Postpaid,10600,1898,373,27,20094,3016324,74,10
IND348,BOPURWAJAYAKRANGKENGTBG,Februari,TP Postpaid,5500,1415,219,30,6277,1681020,0,6
IND349,BOKEDUNGWUNGUKRANGKENGTBG,Februari,TP Postpaid,6600,79083,207,17,10567,2105452,0,6
IND317,BLOKLURAHDMT,Februari,TP Postpaid,10600,1739,543,44,26073,2713008,0,9
BJR062,KWSNMARGASARI,Februari,TP Postpaid,7700,2063,402,41,18819,3279856,0,9
BJR054,SUKAHURIPBNJR,Februari,TP Postpaid,10600,47050,363,25,14203,3039128,217,6
BJR049,SINDANGGALIH,Februari,TP Postpaid,10600,1641,227,16,9997,2608511,0,6
BJR082,JLCIJUREYKUJANGSARIPTLMT1,Februari,TP Postpaid,10600,1183,247,25,10073,1879988,0,6
KNG119,LURAGUNG,Februari,TP Postpaid,10600,1767,220,12,9973,2808381,50,6
KNG112,DSPAGUNDAN,Februari,TP Postpaid,10600,1426,263,18,13021,2265949,0,5
KNG218,DSMANGGARIDMT,Februari,TP Postpaid,10600,98659,348,18,15969,2131029,41,9
SUB655,BOPANGARENGANLEGONKULONTBG,Februari,TP Postpaid,5500,1953,206,18,10777,2363130,343,6
SUB714,KRAJANLEGONWETANDMT,Februari,TP Postpaid,6600,1658,365,30,13270,2634017,0,6
GRT250,KPTAMBAKRY,Februari,TP Postpaid,10600,1883,206,30,9941,2910456,216,7
GRT173,MARGALUYUGRT,Februari,TP Postpaid,6600,2466,350,40,17911,3813174,0,8
CJR618,PUNCAKWANGILELESCJRDMT,Februari,TP Postpaid,10600,1700,195,29,10732,2700778,0,6
CRB628,CIPEUJEUHKULON,Februari,TP Postpaid,10600,1929,733,89,27623,3008446,0,10
GRT450,KPSINDANGSARIGRTMW,Februari,TP Postpaid,7700,98301,231,18,14794,2626363,85,7
GRT448,SITUCANGKUANGMW,Februari,TP Postpaid,10600,1964,486,55,23996,3036503,0,9
GRT299,BLOKKANDURUAN,Februari,TP Postpaid,10600,2138,440,52,24004,3305539,0,7
GRT317,KPPASIRWAAS,Februari,TP Postpaid,10600,1922,325,35,18442,2970805,0,6
CRB785,KPPEJATEN,Februari,TP Postpaid,10600,1575,511,51,27104,2457325,436,8
CRB814,KEJAWANAN,Februari,TP Postpaid,10600,2909,522,31,21222,4622895,249,7
CRB680,GASIDOLA,Februari,TP Postpaid,5500,1501,507,39,16343,1816210,44,6
CRB972,RELOCPELABUHANCRBTBG,Februari,TP Postpaid,10600,2241,1305,93,30686,3560583,0,5
CRB737,KERATONCIREBON,Februari,TP Postpaid,10600,1909,551,34,24702,3035124,44,9
BDG148,BLOKARENG,Februari,TP Postpaid,10600,2496,534,61,21504,3857910,0,12
BDG916,PNORAMALMBNG,Februari,TP Postpaid,10600,2090,517,47,25396,3231061,0,6
BDB097,BLOKSINDANGWANGI,Februari,TP Postpaid,10600,3282,320,39,11583,2164161,0,3
BDB254,KPSUKARASADMTMW,Februari,TP Postpaid,10600,2221,630,61,32269,3432390,0,7
BDB280,KPCIPUTRIDMT,Februari,TP Postpaid,10600,1629,291,19,16323,2519284,0,6
BDB082,DSCIKAHURIPAN,Februari,TP Postpaid,10600,1800,318,28,19170,2782276,0,9
BDG347,PAMECALAN,Februari,TP Postpaid,10600,2365,1042,86,33447,3656504,350,12
BDB079,ARENGHILIR,Februari,TP Postpaid,10600,1620,371,42,20286,2504876,0,7
BDB073,POJOKGIRANG,Februari,TP Postpaid,10600,1817,278,24,15291,2808942,0,6
BDK970,MELONGKIDUL,Februari,TP Postpaid,10600,1555,358,18,15813,2426230,0,8
TSK882,KPCIKELENGDMT,Februari,TP Postpaid,10600,2002,615,55,27387,3181947,0,10
TSK803,KPCITEREWES,Februari,TP Postpaid,7700,1956,435,44,21640,3108416,0,10
TSK854,KPKALIEUNGDMT,Februari,TP Postpaid,10600,1498,396,32,18593,2381753,181,9
SUB043,GUNUNGSARIPAGADENDMT,Februari,TP Postpaid,10600,2014,483,36,27422,3200811,0,7
SUB038,KEDIRIBINONGTBG,Februari,TP Postpaid,10600,1373,221,14,11093,2181311,0,3
SUB040,JATICIPUNAGARAPTL,Februari,TP Postpaid,10600,11559,315,22,12913,2211949,0,6
SUB508,DSLANGUNSARI,Februari,TP Postpaid,10600,1645,269,42,8428,2614264,0,9
SUB520,TANJUNGKRAJAN,Februari,TP Postpaid,10600,1672,280,23,14101,2656123,0,6
SUB527,CIATER2,Februari,TP Postpaid,10600,2000,665,62,28206,3179277,284,7
SUB523,SUKAMULYASUB,Februari,TP Postpaid,10600,2446,500,37,28549,3887253,0,7
SUB521,WANAKERTASUB,Februari,TP Postpaid,10600,1973,510,50,19527,3135639,486,9
SUB562,DSNMARGAHAYUTMR,Februari,TP Postpaid,10600,1504,405,37,23406,2390112,0,8
SUB580,DSCIASEMBARUDMT,Februari,TP Postpaid,10600,2197,547,32,30040,3490039,308,7
SUB613,KPBATOKDMT,Februari,TP Postpaid,10600,1525,351,24,20727,2423771,0,5
SUB656,BODUKUHCIASEMTBG,Februari,TP Postpaid,6600,1650,164,13,7799,2621972,0,6
SUB649,DSNSIMPARTBGMW,Februari,TP Postpaid,10600,2073,348,29,17182,3294715,0,6
IND272,DSPAMAYAHAN,Februari,TP Postpaid,10600,1912,357,19,17088,2982374,166,9
SUB683,KPSITURAJACINANGSIDMTMT1,Februari,TP Postpaid,10600,2203,831,89,42845,3501275,659,7
IND202,DSMUNTUR,Februari,TP Postpaid,10600,2339,588,49,23240,3648144,0,10
IND167,TEGALTAMAN,Februari,TP Postpaid,10600,2390,529,54,23467,3728857,0,7
CRB796,KELPANGGANGSARI,Februari,TP Postpaid,10600,1346,87,6,4327,2099398,401,9
CRB528,KALIRAHAYU,Februari,TP Postpaid,10600,2121,370,30,17548,3310672,125,6
CMS288,KARANGPANINGGAL,Februari,TP Postpaid,10600,1859,394,57,18027,2954251,848,6
CMS574,BANTARSARIAWILUARDMT,Februari,TP Postpaid,10600,2080,586,56,22778,3305823,0,7
CMS536,DSNCIKUPALUMBUNG-TBG,Februari,TP Postpaid,10600,1809,270,23,13567,2875540,0,6
CMS435,DSNPATROLLUMBUNGTBG,Februari,TP Postpaid,10600,1681,387,33,18955,2671379,1013,9
KNG276,ASTANACIGEDANGLURAGUNGCMI,Februari,TP Postpaid,10600,1491,186,21,8830,2369850,0,6
BDG256,JATIHANDAP,Februari,TP Postpaid,10600,2168,778,52,36770,3382679,99,8
BDX001,JLPASIRIMPUNDMT,Februari,TP Postpaid,10600,1632,414,34,20340,2547135,0,6
TSK615,KPCIGANTANG,Februari,TP Postpaid,7700,1460,355,41,14497,2320188,0,5
TSK759,PASIRBOKOR,Februari,TP Postpaid,10600,2042,518,38,27769,3244799,0,10
TSK653,JLPERBU,Februari,TP Postpaid,10600,1510,373,31,19786,2398629,0,8
TSK600,JLGADOG,Februari,TP Postpaid,10600,107384,232,22,12700,3215685,0,8
TSK756,JLIRHJUANDATASIK,Februari,TP Postpaid,7700,1871,698,46,28338,2973337,0,10
TSK757,KPSUKAGENAH,Februari,TP Postpaid,10600,1624,276,19,14664,2580812,0,9
TSK162,KARIKIL,Februari,TP Postpaid,16500,2189,572,52,24844,3479122,0,7
TSK450,CILEMBANG,Februari,TP Postpaid,10600,1917,506,38,24160,3047504,0,9
CMS364,DSNSUKAMAJU,Februari,TP Postpaid,10600,1626,369,34,16082,2583990,219,9
TSK856,KPSALAKKASOTBG,Februari,TP Postpaid,10600,1880,641,102,24576,2988307,0,9
BDS062,KPSEKETESPONG,Februari,TP Postpaid,10600,1459,489,28,14877,2276442,63,9
BDS127,BLOKCIMILIR,Februari,TP Postpaid,10600,2095,508,55,29194,3208306,0,7
BDS170,RANCAMALANG,Februari,TP Postpaid,10600,1583,229,21,12630,2424667,0,9
BDS210,MEKARBAKTIBDG,Februari,TP Postpaid,10600,1593,314,28,18806,3614273,0,6
BDS204,TMNKOPOINDAH,Februari,TP Postpaid,10600,1882,518,40,19472,2881571,63,9
BDS473,TMNKOPOINDAH3,Februari,TP Postpaid,10600,1907,569,45,26171,2975446,0,10
BDG941,DSRAHAYU,Februari,TP Postpaid,10600,2082,724,71,34627,4778879,0,10
BDS565,DSMEKARRAHAYU,Februari,TP Postpaid,10600,1450,792,78,28277,3375780,0,10
CRB676,SENAPANCANG,Februari,TP Postpaid,10600,2030,376,31,17481,3167656,609,6
CRB537,DSPAMEKANG,Februari,TP Postpaid,10600,2299,566,59,24503,3587948,370,12
BDG390,CAGAKNAGREG,Februari,TP Postpaid,10600,1879,515,42,20391,2878554,79,6
TSK047,RELOCSTOTSKBRIGIFBMS,Februari,TP Postpaid,10600,1564,1031,83,26214,2485446,0,8
TSK458,WANGUNWATI,Februari,TP Postpaid,10600,2086,475,65,19617,3314945,0,10
TSK460,JLKUBANG,Februari,TP Postpaid,10600,2246,707,66,28542,3569133,26,8
TSK466,BJNGRENCONG,Februari,TP Postpaid,10600,1542,287,24,14227,2449944,0,10
TSK472,CIKAWUNGGDG,Februari,TP Postpaid,10600,2174,426,58,21724,3456064,348,10
TSK474,PANCARGATUN,Februari,TP Postpaid,10600,2338,488,54,21777,3714335,0,7
TSK504,KPSUKAMENAK,Februari,TP Postpaid,10600,2193,345,38,16659,3485272,104,6
TSK497,PASIRHUNI,Februari,TP Postpaid,10600,1710,416,33,13976,2717067,361,13
TSK493,KPCIBURIAL,Februari,TP Postpaid,10600,1641,434,44,15313,2607812,0,6
CJR722,CIBURIALSUKAMULYANARINGGULDMT,Februari,TP Postpaid,10600,2032,506,72,20686,3228160,519,6
CJR709,CIGARUWANGUNJAYANARINGGULSTP,Februari,TP Postpaid,10600,1636,225,24,11017,2599692,251,4
TSK822,KPSINGKIR,Februari,TP Postpaid,10600,2149,542,85,25780,3414554,0,9
TSK946,PASIRHUNISINDANGSARIDMT,Februari,TP Postpaid,10600,1691,394,36,18881,2687477,104,7
BDB269,JLRANCABOGOCIMAREMEDMT,Februari,TP Postpaid,10600,2058,500,25,27836,3181965,0,6
SUB386,CIHAMBULU,Februari,TP Postpaid,10600,2541,273,36,17354,4038494,0,6
SUB572,KPBANKONG,Februari,TP Postpaid,10600,1793,291,22,14133,8985665,103,8
CRB958,JLHULUBANTENGDMTMG,Februari,TP Postpaid,10600,2310,613,51,30023,3605158,102,7
BDS844,KPNAGROGMANDALAHAJI-TBG,Februari,TP Postpaid,10600,1590,195,21,6948,2434867,0,6
BDS024,PASIRMUNCANG,Februari,TP Postpaid,10600,2321,641,76,31332,3555471,93,10
BDS780,BOPANGAUBANPACETTBG,Februari,TP Postpaid,5500,2140,349,39,19790,2495240,418,7
CJR562,DSSUKANAGALIH,Februari,TP Postpaid,10600,1808,269,27,15841,2873220,0,9
CJR543,KPKENANGAN,Februari,TP Postpaid,7700,1890,557,35,24655,3003531,0,5
CJR566,MAKOBRIMOBCPNS,Februari,TP Postpaid,10600,2109,461,35,18101,3351559,0,12
TSK863,DSCILAMPUNGHILIRTBG,Februari,TP Postpaid,10600,1969,619,72,32953,3129632,113,10
BDB070,DSCIKAMELANG,Februari,TP Postpaid,10600,1807,305,27,19572,2793884,0,6
BDB231,SIRNASARICIBURUY,Februari,TP Postpaid,10600,1743,478,48,22038,2694318,0,10
BDB277,KOTABARUPUTRACMI,Februari,TP Postpaid,10600,2129,508,37,30151,3291132,0,7
TSK864,DSNNAGONGTBG,Februari,TP Postpaid,10600,1802,392,37,20411,2863875,131,9
BDB114,CISEREHCITATAH,Februari,TP Postpaid,10600,1569,201,18,9419,2425530,0,5
BDB024,CADASGROWONG,Februari,TP Postpaid,10600,1687,339,36,14458,2607721,0,7
BDB013,CIBACANGKDL,Februari,TP Postpaid,10600,2506,748,96,38372,3873785,0,10
BDG691,CIBACANGKLR,Februari,TP Postpaid,10600,2783,647,51,29912,4302831,0,7
BDG107,BUMIPRHYNG,Februari,TP Postpaid,10600,2654,1094,91,31576,4101842,0,9
BDB188,TIPARBARAT,Februari,TP Postpaid,10600,1613,298,22,12801,2492619,0,9
BDB157,TATACANDRARESMI,Februari,TP Postpaid,10600,2164,280,42,18438,3345467,0,10
BDG924,KPCIHALIWUNG,Februari,TP Postpaid,10600,1985,292,19,14115,3068594,305,6
BDG281,GUNUNGBENTAR,Februari,TP Postpaid,10600,1663,544,34,23188,2570451,0,5
BDB297,CIPADAJALURKAIDMTMG,Februari,TP Postpaid,6600,1491,121,16,6561,2304862,0,6
BDG225,BCAPDLARANG,Februari,TP Postpaid,10600,2494,732,71,35220,3856442,74,10
BDB194,JLRAYAKBP,Februari,TP Postpaid,10600,1896,544,41,24578,2930954,0,10
BDB203,ASRAMAKOMPITANK,Februari,TP Postpaid,10600,1725,487,36,21909,2666556,74,9
SUB677,KPPRATAMACIPALIKM112DMT,Februari,TP Postpaid,10600,1674,369,28,14714,2659825,0,6
SUB665,STASIUNPEGADENBARUTBG,Februari,TP Postpaid,10600,1551,409,42,19795,2465041,0,9
TSK930,KPPUTERANTBG,Februari,TP Postpaid,10600,1778,374,29,17795,2825576,0,5
TSK812,KPCISEMATBG,Februari,TP Postpaid,10600,1736,309,40,13683,2759260,103,10
TSK561,PAGEURAGEUNG,Februari,TP Postpaid,10600,2081,533,46,21590,3306920,0,6
TSK463,GURANTENG,Februari,TP Postpaid,10600,2058,456,55,18121,3269813,103,10
GRT591,PONDOKSALUYUJAYAMEKARGRTDMT,Februari,TP Postpaid,10600,28710,579,88,19773,3866876,164,7
CRB799,BLOKTANJUNG,Februari,TP Postpaid,10600,1730,266,16,14784,2697889,0,6
SUB723,MULYASARIPAMANUKANSUBDMT,Februari,TP Postpaid,6600,1716,250,25,11175,2726761,0,6
SUB636,KPSUKAMAHIDMT,Februari,TP Postpaid,10600,1713,377,29,17515,2722534,133,9
SUB658,BOBONGASPAMANUKANTBG,Februari,TP Postpaid,5500,1594,442,41,24133,1928740,0,7
SMD150,KPCIGARGADONG,Februari,TP Postpaid,10600,1922,376,33,18076,2998804,0,6
