Site ID,Site Name,Month,Site Tipe,Daya Master,KWH,RRC Average,User Active Average,Payload,Cost,Total RRU
CJR475,KPSITUHAPA,Januari,TP Postpaid,10600,1991,149,13,9171,3048660,7
BJR011,SUKARAMEBJR,Januari,TP Postpaid,10600,2690,579,38,30674,4119418,9
BDG453,CIPANASBDG,Januari,TP Postpaid,10600,1981,235,18,14340,3062148,6
CRB982,KARANGANYARCIKEUSALTBG,Januari,TP Postpaid,10600,1995,374,40,19589,3113078,6
BDG848,BUNIJAYA,Januari,TP Postpaid,6600,1935,165,23,7787,2991039,8
CMI123,PUSDIKPOM,Januari,TP Postpaid,10600,2127,608,70,31626,4041566,7
BDG492,CIKUNDUL,Januari,TP Postpaid,10600,2429,383,29,20693,3718441,8
CMI118,PERUMKOTAMAS,Januari,TP Postpaid,10600,2002,454,35,26103,3036571,9
BDS392,JALAKHARUPAT,Januari,TP Postpaid,10600,2397,772,72,24471,3669911,8
BDB068,KPNEGLASARI,Januari,TP Postpaid,10600,1562,193,15,11627,2413627,6
CMI167,UBUGCIMAHI,Januari,TP Postpaid,10600,2371,988,65,36333,4781789,9
BDS329,KOPOPERMAI,Januari,TP Postpaid,7700,308,327,22,15983,471666,6
BDG496,SALUYUSLTN,Januari,TP Postpaid,10600,1447,445,38,25957,2215910,7
CMI126,CITOPENG,Januari,TP Postpaid,10600,2451,685,67,38594,3717735,9
SUB048,RELOCKPGCIINTANGTBG,Januari,TP Postpaid,10600,424,332,38,19672,673808,6
CMI153,MELONGINDAH,Januari,TP Postpaid,10600,2394,525,48,30189,4570254,9
SUB493,CIPUNAGARA,Januari,TP Postpaid,10600,1672,348,24,19761,4619734,9
SUB679,BOCAPOLAGATBG,Januari,TP Postpaid,6600,2697,397,42,19233,4286754,7
SUB387,ANGKOLO,Januari,TP Postpaid,10600,1967,185,22,16248,3125389,6
SUB663,SERANGPANJANGTBG,Januari,TP Postpaid,10600,2452,857,74,42321,3898202,8
SUB707,KPTANJUNGJAYAGANDASARITBG,Januari,TP Postpaid,10600,1972,404,42,19113,5673166,7
SUB705,E_SUB705_DSNTURITANJUNGSARITIMUR-DMT,Januari,TP Postpaid,10600,2622,411,57,17512,4167217,7
SUB686,KPCIKUPACIRANGKONGTBG,Januari,TP Postpaid,10600,2670,557,59,32373,4243195,7
SUB690,KPPANYINGKIRANTBG,Januari,TP Postpaid,10600,2409,575,46,32090,3827166,7
SUB688,KPCIHUNIJAMBELAERTBG,Januari,TP Postpaid,10600,2374,378,62,28138,3773738,7
BDG863,SUKABIRUS,Januari,TP Postpaid,10600,2029,567,52,26231,3107174,9
SUB699,PONGGANGSERANGPANJANGSTP,Januari,TP Postpaid,10600,2134,189,27,11495,3392100,7
SUB702,KPSLAWICIPANCAR-TBG,Januari,TP Postpaid,10600,56897,449,64,22716,1208962,6
SUB381,BANGGALA,Januari,TP Postpaid,10600,1348,177,16,9351,2143139,6
BDS602,KPCIGEMBAR,Januari,TP Postpaid,10600,10967,1009,80,40732,4196492,8
BDS469,TRSNKOPO,Januari,TP Postpaid,10600,78418,654,51,27753,3591764,9
BDS352,KPCIBEDUGGIRANG,Januari,TP Postpaid,10600,2153,594,51,31165,3297065,7
CMI175,KPANGGARAJA,Januari,TP Postpaid,10600,705,749,68,39543,1069440,10
BDS580,KPBBKNCEMPAKA,Januari,TP Postpaid,10600,2187,620,62,37064,3348995,10
BDG223,BANJARAN,Januari,TP Postpaid,10600,1667,623,53,181,2552308,9
BDS354,JLSUKAPURABDG,Januari,TP Postpaid,10600,182900,447,28,15890,4607928,12
BDS494,KPCINAGREG,Januari,TP Postpaid,7700,25456,452,53,17471,2831050,9
BDG841,KPGUNUNGAN,Januari,TP Postpaid,6600,2038,278,34,13338,3149163,6
CMI157,CIDAMAR,Januari,TP Postpaid,13200,271425,634,52,23562,6257679,9
BDB027,KPKIARATENGAH,Januari,TP Postpaid,10600,1467,248,14,11789,2267499,5
BDB032,CADASRONGGA,Januari,TP Postpaid,10600,2146,269,38,14942,3316143,9
BDG806,KPCIPAYUNG,Januari,TP Postpaid,10600,1376,114,15,6114,2127138,5
SUB489,KALIJATIBARAT,Januari,TP Postpaid,10600,2355,935,104,45787,3741987,9
BDB025,KPCIBONTENG,Januari,TP Postpaid,10600,2061,574,62,16807,3186077,7
BDS584,KOMPMEKARSARIENDAH,Januari,TP Postpaid,10600,2156,663,48,33453,3302793,9
BDS586,RANCACATANG,Januari,TP Postpaid,7700,95549,568,45,15791,3545440,10
BDS589,CISANGKUYDYHKOLOT,Januari,TP Postpaid,7700,33628,389,32,24141,2507714,9
BDB002,DSTAMANJAYA,Januari,TP Postpaid,10600,1487,146,13,7505,2298910,6
BDS044,BBKNTAMAN,Januari,TP Postpaid,7700,98393,406,32,17400,2460931,8
CMI145,BUKITINDAH,Januari,TP Postpaid,10600,2049,584,54,31944,3109019,10
BDS067,BLOKCIAMPEL,Januari,TP Postpaid,10600,2508,702,56,42677,3876784,7
BDG996,KRTAMUKTICPT,Januari,TP Postpaid,10600,2913,663,92,31947,4503139,9
BDB071,JLCICAPAR,Januari,TP Postpaid,10600,1929,270,26,17279,2981920,6
BDB081,CIKUDACAMPAKA,Januari,TP Postpaid,10600,2456,388,32,25546,3796093,7
BDB087,KARANGMULYACTTH,Januari,TP Postpaid,10600,2306,367,30,23246,3564837,6
BDG179,RENGASCONDONG,Januari,TP Postpaid,10600,1957,748,63,35544,2997328,9
CMI168,CIPAGERANASRI,Januari,TP Postpaid,10600,1579,287,26,17026,2395240,5
BDG830,BABAKANASRI,Januari,TP Postpaid,10600,1630,297,19,17474,2496107,6
CMI144,JLKERKOF,Januari,TP Postpaid,10600,2606,886,85,42631,3953951,12
CMI130,PERMANACITEUREUP,Januari,TP Postpaid,10600,2144,640,62,32596,3251641,10
BDS386,BBKNSUKAMULYA,Januari,TP Postpaid,10600,1943,516,32,19529,2946207,9
CMI131,KOMPPONDOKMAS,Januari,TP Postpaid,10600,1667,446,34,26489,3343246,5
BDS340,PERMATAKOPO,Januari,TP Postpaid,10600,1842,373,28,21458,2820805,6
CMI229,JLPESANTREN188KINMW,Januari,TP Postpaid,10600,2399,1028,81,45430,3638505,11
BDS499,JLKOPOSAYATI347,Januari,TP Postpaid,10600,2307,526,36,22208,3533327,9
BDS009,DSBOJONGSARIBDG,Januari,TP Postpaid,10600,2299,463,35,20441,3520647,9
CMI192,JLSANGKURIANG,Januari,TP Postpaid,10600,1972,789,70,34829,2992291,7
BDS692,GANSOLICIKAMBUYTBG,Januari,TP Postpaid,10600,2387,671,49,35132,3655715,7
CMI173,JLCITEUREUP,Januari,TP Postpaid,10600,415,791,130,39905,629529,11
BDB036,KOMPSANGKURIANG,Januari,TP Postpaid,7700,1622,452,33,24619,2460468,5
BDS041,KPSEKEANDUR,Januari,TP Postpaid,10600,1881,427,37,19646,2881280,6
BDB084,CIHAMPELASCILILIN,Januari,TP Postpaid,10600,6410,670,59,37508,4306277,9
BDS671,SINDANGMEKARDMT,Januari,TP Postpaid,10600,2330,627,49,35076,3567277,12
BDS674,KPMANGGAHANG,Januari,TP Postpaid,10600,2677,776,66,41568,4100429,8
BDS447,CIGONDEWAHHILIR,Januari,TP Postpaid,6600,1843,372,31,25659,3689653,9
BDS350,CITAMIANGKIDUL,Januari,TP Postpaid,7700,1811,952,85,47759,2773333,9
BDS676,KPLEUWIKURAY,Januari,TP Postpaid,10600,1965,461,40,27437,3008323,10
BDG741,KPCILOKOTOT,Januari,TP Postpaid,10600,2051,396,37,22177,3139792,9
BDK564,TOLPADALEUNYIKM138,Januari,TP Postpaid,10600,2366,262,24,13974,3623250,7
BDS413,ADIPATIAGUNGDLM,Januari,TP Postpaid,10600,70062,910,106,25690,3498350,10
BDG747,MALAKASARI,Januari,TP Postpaid,10600,2706,1014,137,48199,4144793,9
BDS313,KPGANDASOLI,Januari,TP Postpaid,10600,2595,757,91,40494,3974120,9
BDG734,CANGKUANGKLN,Januari,TP Postpaid,10600,3287,809,97,43603,5043653,6
BDG713,SAGULING,Januari,TP Postpaid,10600,2592,425,54,22683,4007083,7
BDS114,DSCIWARUGA,Januari,TP Postpaid,10600,1515,352,27,16364,2341838,6
BDG696,TEGALKAWUNG,Januari,TP Postpaid,10600,1888,462,37,23181,2864974,9
BDS113,KPCISARANTA,Januari,TP Postpaid,10600,2260,362,28,17694,3459959,6
BDG689,KPRONGGA,Januari,TP Postpaid,10600,2578,415,55,25493,3985812,6
BDG701,NEGLASARIBDG,Januari,TP Postpaid,10600,2481,267,41,18790,3834723,8
BDB146,LAKSANAMEKAR,Januari,TP Postpaid,10600,2425,411,33,26112,3748944,6
BDG792,CIBURUY,Januari,TP Postpaid,10600,1695,272,37,16154,2619577,9
BDB135,JLMAROKO,Januari,TP Postpaid,10600,2597,253,34,21276,4015199,7
BDB137,KPCIBENDA,Januari,TP Postpaid,10600,1541,169,13,10329,2381720,6
BDB141,KPCIHURANG,Januari,TP Postpaid,10600,2002,294,24,20313,3095384,6
CMI039,UTAMACIMAHI,Januari,TP Postpaid,10600,2198,765,62,26137,4857557,7
BDB147,KPTEGALEGA,Januari,TP Postpaid,10600,1894,229,27,14022,2927954,6
BDB148,PASIRPANJANG,Januari,TP Postpaid,10600,1738,272,26,15315,2685971,5
CMI107,BMCITEUREUP,Januari,TP Postpaid,23000,2081,805,80,39736,3155573,11
BDB144,PASIRTEUREUP,Januari,TP Postpaid,10600,2106,277,27,18385,3255717,6
BDG509,GAMBUNG,Januari,TP Postpaid,10600,2186,520,43,22439,4213034,7
BDG601,DSCELAK,Januari,TP Postpaid,10600,1685,225,21,15038,2606020,6
BDB237,CIPADANGMANAHDMT,Januari,TP Postpaid,10600,1946,597,52,35482,3008260,10
BDS428,BUMIASRI,Januari,TP Postpaid,10600,1741,394,40,21502,2666136,9
BDG576,DSCITALEM,Januari,TP Postpaid,10600,2209,291,28,17435,3414690,6
CMI041,KLMASTURICMH,Januari,TP Postpaid,10600,1824,649,77,29583,2766055,10
CMI040,MINTAREJA,Januari,TP Postpaid,10600,2121,546,39,27103,3216540,9
SUB597,DSCIKUJANGDMT,Januari,TP Postpaid,10600,1869,406,41,24528,2970301,10
SUB602,KPSUKAHURIPDMT,Januari,TP Postpaid,10600,3037,574,73,35400,4826802,10
SUB603,DSTANJUNGRASATBG,Januari,TP Postpaid,10600,2408,500,40,31871,3826897,7
SUB616,KPSABONGDMT,Januari,TP Postpaid,10600,2345,470,33,22474,3727255,11
SUB618,DSTANJUNGWANGITBG,Januari,TP Postpaid,10600,1605,551,45,28603,2550809,10
SUB619,KPPANARUBANKIN,Januari,TP Postpaid,10600,1857,612,44,24642,2950993,10
SUB604,KPHAMERANGCMI,Januari,TP Postpaid,10600,2393,660,66,36430,3802153,7
BDB092,MANDALABUKIT,Januari,TP Postpaid,10600,2241,535,46,28050,3464311,7
BDB139,CILAMEINDAH,Januari,TP Postpaid,10600,1641,289,27,18034,2537138,5
BDB134,KPBBKNCIMAREME,Januari,TP Postpaid,10600,2508,582,41,25692,3878160,5
SUB592,DSNRAWAMENENGDMT,Januari,TP Postpaid,10600,2203,616,48,34453,3501069,10
SUB534,DSCIBERES,Januari,TP Postpaid,10600,1826,445,32,21425,2900569,6
BDS257,KREASINDO,Januari,TP Postpaid,10600,83272,569,47,28372,2163843,9
BDS322,JLADIYAKSARAYA,Januari,TP Postpaid,10600,2290,521,35,28348,3506865,8
BDS264,JLAHMADIUTARA,Januari,TP Postpaid,10600,2042,393,21,15130,3127082,6
BDG789,RNCSENGGANG,Januari,TP Postpaid,6600,2160,194,27,11766,3339006,7
BDS226,KPCIGEMPOL,Januari,TP Postpaid,10600,1883,707,81,20731,2883592,10
BDB045,CISEUPAN,Januari,TP Postpaid,10600,1948,397,36,26315,3011336,6
BDB048,DSSIRNAJAYA,Januari,TP Postpaid,10600,1503,63,6,3583,2323381,6
BDB076,PAJAGALAN,Januari,TP Postpaid,10600,1552,274,19,19393,2399653,5
BDG854,CIGANITRIMKT,Januari,TP Postpaid,10600,2276,961,71,41527,3485425,9
BDG346,JLANGGADIREJA,Januari,TP Postpaid,10600,1985,395,42,24709,3040590,9
BDG343,SUKAMUKTIBDG,Januari,TP Postpaid,10600,2362,548,53,31790,3617461,7
BDS418,GANDASARI,Januari,TP Postpaid,10600,1838,259,31,14570,2814236,9
BDB213,JLSELAKOPI,Januari,TP Postpaid,10600,1376,289,26,20044,2127060,8
BDS209,MARGASIHPERMAI,Januari,TP Postpaid,10600,1665,397,29,22599,4166802,7
BDG278,PASIRANGIN,Januari,TP Postpaid,10600,2687,728,73,38340,4153705,6
BDS270,JLJAKSANARANATA,Januari,TP Postpaid,10600,2645,1094,98,33024,4049740,8
CJR752,WANGUNSARINARINGGULTBG,Januari,TP Postpaid,10600,1612,365,73,10495,2468587,6
BDS021,KCLEBAKWANGIARJASARITBG,Januari,TP Postpaid,10600,1973,380,31,22068,3021386,6
BDS002,KCKOPOKUTAWARINGINPTL,Januari,TP Postpaid,10600,1929,594,52,19020,2953301,5
BDS029,PANYOCOKANCIWIDEYGHN,Januari,TP Postpaid,10600,2331,419,40,27035,3570341,7
BDS731,KOMPLEKBUDPSAYATIDMT,Januari,TP Postpaid,10600,424,589,38,28638,649306,6
CJR744,MEKARLAKSANACIKADUDMT,Januari,TP Postpaid,10600,1533,276,38,13352,2347609,6
CJR754,TANJUNGSARIAGRABINTATBG,Januari,TP Postpaid,10600,1788,188,21,9777,2738111,6
CJR753,SINDANGKERTAPAGELARANTBG,Januari,TP Postpaid,10600,1564,422,51,18701,2395479,11
CJR740,PUNCAKBARUCIDAUNCJRTBG,Januari,TP Postpaid,10600,2551,900,113,29030,3906556,7
BDS867,BABAKANCIANJURCIMAUNGTBG,Januari,TP Postpaid,10600,1835,288,33,15829,2809443,4
CJR748,MEKARWANGICIKADUDMT,Januari,TP Postpaid,10600,2211,578,85,33499,3385886,7
CMI255,JLLESTARIPADASUKATBG,Januari,TP Postpaid,10600,1983,336,24,21319,3008917,6
CJR747,CILONGSONGTANGGEUNGDMT,Januari,TP Postpaid,10600,1530,305,33,16417,2343014,3
BDG055,BOJONGSOANG,Januari,TP Postpaid,10600,245384,753,70,38661,3937183,9
BDS162,KELPASAWAHAN,Januari,TP Postpaid,7700,2099,506,41,14968,3214371,9
BDB291,DSMEKARMUKTIDMT,Januari,TP Postpaid,10600,1999,342,30,22379,3090545,6
BDS169,KPCIHARUMAN,Januari,TP Postpaid,10600,1995,405,43,21982,3084532,6
BDS205,BOJONGSEUREH,Januari,TP Postpaid,7700,1831,514,41,26758,2803961,6
BDB288,KPSIMPANGGNGHALUTBG,Januari,TP Postpaid,10600,1365,205,18,13096,2109330,5
BDS189,DSSAYATI,Januari,TP Postpaid,10600,2203,602,42,31591,3372869,8
BDS001,KCBUMIWANGICIPARAYBMS,Januari,TP Postpaid,10600,1681,354,33,20819,2575019,6
BDS869,WANASUKAPANGALENGANDMT,Januari,TP Postpaid,10600,2177,590,72,26884,3332716,7
BDB175,KPRANCABALIKDL,Januari,TP Postpaid,10600,71832,680,66,36781,4053303,9
SUB595,KPKARANGTANJUNGDMT,Januari,TP Postpaid,10600,2263,571,52,28777,6611680,7
SUB571,KALIJATITIMUR,Januari,TP Postpaid,10600,2314,774,91,42133,3676800,10
BDG755,BABAKANGARUT,Januari,TP Postpaid,10600,1838,338,41,18987,2841357,9
SUB660,BOKOSAMBICIPUNAGARADMT,Januari,TP Postpaid,5500,1908,300,21,15756,3031405,6
SUB661,BOPADAMULYACIPUNAGARADMT,Januari,TP Postpaid,6600,1771,386,28,22417,2814500,6
SUB669,KPCISAATBOJONGLOAKTBG,Januari,TP Postpaid,6600,104875,518,57,28066,1221182,7
CMI054,GGHAJISYAFEI,Januari,TP Postpaid,10600,2618,639,79,34085,3971078,12
CMI087,KELCIBABAT,Januari,TP Postpaid,10600,2100,625,64,32879,3185518,7
CMI043,PEMKOTCIMAHI,Januari,TP Postpaid,10600,2087,638,45,27046,3166298,10
CMI083,SADARMANAH,Januari,TP Postpaid,10600,2613,831,69,34407,3963645,8
CMI048,Nanjung,Januari,TP Postpaid,10600,2499,745,62,41636,5027905,11
CMI077,KELCIBEUREUM,Januari,TP Postpaid,10600,1872,555,42,19822,2839141,6
CMI064,JLMARGALUYU,Januari,TP Postpaid,10600,2279,893,85,35922,3457201,12
COD085,DMT_TSEL_(COD085),Januari,Tsel Postpaid,10600,893,131,10,5863,1368014,3
CMI059,BUMIPRIMA,Januari,TP Postpaid,10600,1930,428,31,24886,2927639,6
CMI010,CIPAGERAN,Januari,TP Postpaid,13200,2786,577,68,24214,4225377,7
BDB196,RANCAKURUNG,Januari,TP Postpaid,10600,1685,384,49,23612,2604722,9
BDS427,KELMANGGAHANG,Januari,TP Postpaid,10600,1584,331,24,19711,2426275,5
BDG387,MARGAHAYU,Januari,TP Postpaid,10600,2048,598,57,30380,3135964,10
BDB248,JLHDASUKIDMT,Januari,TP Postpaid,10600,2140,640,57,41988,3308940,10
SUB662,BOSIDAJAYACIPUNAGARADMT,Januari,TP Postpaid,5500,1670,117,11,6660,2020700,6
CMI057,BRIGIFCIMAHI,Januari,TP Postpaid,10600,2729,2258,222,34530,6130386,12
BDS849,CIGANITRICIPAGALOBDGBMS,Januari,TP Postpaid,10600,2436,565,42,32907,3731304,6
SUB647,SALAMJAYACMI,Januari,TP Postpaid,10600,1753,404,31,23702,2786530,10
SUB652,BORANCAASIHPATOKBEUSIDMT,Januari,TP Postpaid,6600,1877,235,23,14055,2983794,6
BDS846,BBKMANTRIPINGGIRSARI-TBG,Januari,TP Postpaid,10600,1714,190,17,9990,2624298,6
SUB653,BOKALENSARICOMPRENGDMT,Januari,TP Postpaid,6600,1891,166,13,9021,3004946,6
BDB315,KPKBNKALAPACILILINDMTMT1,Januari,TP Postpaid,10600,1736,523,32,24514,2684023,6
BDS843,KPBJGKONENGKUTAWARINGIN-TBG,Januari,TP Postpaid,10600,1748,227,22,13303,2676610,6
BDS845,KPWIDARADUKUHIBUN-DMT,Januari,TP Postpaid,10600,2517,620,66,28838,3853784,7
SUB628,DSNKRAJANCIKAUMDMTMW,Januari,TP Postpaid,10600,1537,403,53,21679,4502545,8
SUB630,KPCIBODASSUBGMTMW,Januari,TP Postpaid,10600,2406,1087,107,52211,3823654,11
SUB632,DSNCIPEUNDEUYSUBTBG,Januari,TP Postpaid,10600,1857,391,38,13224,2951328,5
SUB657,BOPADAASIHCIBOGODMT,Januari,TP Postpaid,5500,1948,289,21,15627,3097149,6
SUB626,DUSUNPARMASARIDMTMW,Januari,TP Postpaid,10600,1380,372,19,26160,2192737,3
SUB506,KPBBKNASEM,Januari,TP Postpaid,10600,2412,813,77,41276,8269984,7
SUB511,KARANGANYARSBG,Januari,TP Postpaid,10600,2213,510,36,33582,3516833,6
BDG795,PDHIJAUIDH,Januari,TP Postpaid,10600,1515,212,16,13242,2319936,6
SMD289,CITIMUN,Januari,TP Postpaid,7700,2105,508,41,28510,3284382,10
BDS050,BONGKOKKULON,Januari,TP Postpaid,10600,1890,361,43,25338,2921617,6
BDG852,SOMAWINATA,Januari,TP Postpaid,10600,2076,412,51,27570,3148110,10
BDG853,CAMPAKAPDLTBG,Januari,TP Postpaid,10600,1816,508,36,28432,2808338,4
BDB209,KPPERIGILAME,Januari,TP Postpaid,10600,1436,406,40,22278,2219625,7
BDB019,PADASUKACMH,Januari,TP Postpaid,10600,1830,319,24,19129,2775036,6
BDG921,DSJAYAGIRI,Januari,TP Postpaid,10600,1850,461,32,16272,2859273,7
BDG900,IPISJAYAGIRI,Januari,TP Postpaid,10600,2310,412,33,23131,3570402,6
BDG902,CEBOGOLEMBANG,Januari,TP Postpaid,10600,2108,635,36,32575,3259148,7
BDS013,KPCIPANJAK,Januari,TP Postpaid,10600,2131,522,53,30500,3295321,11
BDB233,KPKIARAPAYUNGDMT,Januari,TP Postpaid,10600,98122,586,27,20109,2902804,6
BDG954,KPPANGKALAN,Januari,TP Postpaid,10600,2149,418,35,22437,3321507,6
SUB500,DSSILUMAN,Januari,TP Postpaid,10600,2369,537,50,34922,3764728,7
BDB106,BUMIPAKUSARAKAN,Januari,TP Postpaid,7700,2331,624,53,35729,3603467,7
SUB444,RAYACAGAK,Januari,TP Postpaid,10600,1400,725,74,37064,2224838,7
SUB503,JLRYHARAMAI,Januari,TP Postpaid,10600,2414,561,49,33597,7173136,7
SUB421,DSPADAASIH,Januari,TP Postpaid,10600,187548,248,19,11255,3093272,6
SUB424,WANGUNREJA,Januari,TP Postpaid,10600,2695,848,144,34485,4283417,7
SUB425,DSKADAWUNG,Januari,TP Postpaid,10600,1745,341,30,16850,2772307,9
SUB420,TANGGULBARAT,Januari,TP Postpaid,10600,2222,340,35,19729,3530930,6
SUB426,DSNKAROKROK,Januari,TP Postpaid,10600,2105,230,21,14250,3344790,6
SUB418,DSKIHIYANG,Januari,TP Postpaid,10600,2186,494,41,29638,6349443,7
SUB501,GEMBOR,Januari,TP Postpaid,10600,2608,665,59,32488,4145111,12
SUB388,RANCABANGO,Januari,TP Postpaid,10600,2135,366,29,22505,3393498,7
SUB518,DUSUNTENGAH,Januari,TP Postpaid,10600,2048,557,48,23626,3254160,10
SUB516,DSNGEMPOLSARI,Januari,TP Postpaid,10600,1743,253,17,17147,2769558,6
SUB519,DSRANCAHILIR,Januari,TP Postpaid,10600,2540,824,85,39448,4035617,10
SUB409,CIKURIS,Januari,TP Postpaid,10600,1661,237,18,14374,2639469,6
SUB408,CLMYGRGTBG,Januari,TP Postpaid,10600,1857,293,32,14295,2951614,9
SUB447,MUARACIASEM,Januari,TP Postpaid,10600,2199,225,16,11806,3977007,6
SUB497,KAWUNGANTEN,Januari,TP Postpaid,10600,424,407,36,23600,673808,7
SUB440,PUSAKARATU,Januari,TP Postpaid,10600,1636,637,70,23096,2600582,6
SUB449,DSPATIMBAN,Januari,TP Postpaid,10600,2366,837,117,34419,3760215,11
SUB451,WARUNGCARINGIN,Januari,TP Postpaid,10600,1526,513,42,27009,2425073,10
SUB458,DSKOTASARI,Januari,TP Postpaid,10600,1890,336,25,18320,3003595,9
SUB398,GARDUMUKTI,Januari,TP Postpaid,10600,1467,223,15,11332,2330486,6
SUB505,JLRYSUBANGKM24,Januari,TP Postpaid,10600,2610,664,80,32643,4146955,13
SUB429,JABONGSUBANG,Januari,TP Postpaid,10600,38435,453,35,25632,3700684,6
SUB433,KPGKOREO,Januari,TP Postpaid,10600,2346,279,18,13726,5276243,8
SUB416,DSRANCAJAYA,Januari,TP Postpaid,10600,1871,234,18,11636,2973655,6
SUB477,KASOMALANGWETAN,Januari,TP Postpaid,10600,2419,1150,99,53001,3843948,8
BDG411,CIGENTUR,Januari,TP Postpaid,10600,2105,500,39,20462,3253784,7
SUB507,DSSUKATANI,Januari,TP Postpaid,10600,1780,263,26,13847,2829168,9
SUB509,DSKEBUNNANAS,Januari,TP Postpaid,10600,1883,355,22,20553,2991803,3
BDB271,KPCENTENGDMT,Januari,TP Postpaid,10600,2130,491,41,29558,3292477,7
BDB292,KPBABAKANPARONGPONGDMT,Januari,TP Postpaid,10600,2199,470,34,27734,3398366,7
BDB289,DSPASIRHALANGDMT,Januari,TP Postpaid,10600,2918,768,93,36366,4510327,8
BDB285,KPCIPULUSDMT,Januari,TP Postpaid,10600,2695,442,64,29366,4165468,7
BDB102,KAMPUNGGAJAH,Januari,TP Postpaid,10600,1721,319,17,12580,2660974,6
BDB261,KPMOKLATBG,Januari,TP Postpaid,10600,130864,1388,117,48607,3864418,10
BDB250,BABAKANTALAGADMT,Januari,TP Postpaid,10600,1449,284,16,14160,2239566,6
BDB249,PANORAMAHIJAUNGAMPRAHDMT,Januari,TP Postpaid,10600,1738,363,21,20865,2686651,6
BDB243,KPKEBONCAUTBG,Januari,TP Postpaid,10600,1787,279,26,17556,2762567,6
BDB105,CIMAHIPERMATA,Januari,TP Postpaid,10600,2190,557,49,31261,3385366,10
BDB216,JLKPSIMPATI,Januari,TP Postpaid,10600,2490,546,47,26128,3849114,12
SUB524,DSNSUKAENOK,Januari,TP Postpaid,10600,1513,118,10,7168,2403874,9
BDB112,RAWAPOJOK,Januari,TP Postpaid,10600,1863,418,40,27053,2879879,7
BDB108,BUKITPERMATACMI,Januari,TP Postpaid,10600,2202,449,39,24015,3403915,10
BDG172,CIMAREME,Januari,TP Postpaid,10600,3027,1476,129,53667,4680322,9
BDB058,RANCABOGO,Januari,TP Postpaid,10600,1938,353,34,18219,2995059,10
BDB057,WARUGAJAYA,Januari,TP Postpaid,10600,2246,245,20,14264,3439484,3
BDB041,GUNUNGBEKUNG,Januari,TP Postpaid,10600,2540,531,68,24959,3926313,9
BDB050,KPCIKAWATI,Januari,TP Postpaid,10600,1875,403,49,23539,2843464,9
SUB480,KPCIKONDANGSUB,Januari,TP Postpaid,10600,1562,241,23,14130,2482569,6
BDB061,CIGUGURGIRANG,Januari,TP Postpaid,10600,2075,332,41,19193,3206421,9
BDB119,RSCIMAREME,Januari,TP Postpaid,10600,2328,731,53,31054,3598736,10
SUB377,BOJONGTENGAH,Januari,TP Postpaid,10600,1614,188,19,9021,2564428,9
SUB098,GEMPLSARISBG,Januari,TP Postpaid,10600,1742,204,21,13771,2769113,6
SUB380,RAYAPANTURA,Januari,TP Postpaid,10600,2364,513,46,29915,3755431,8
SUB376,SANCASUBANG,Januari,TP Postpaid,10600,1984,214,21,10377,5164504,6
TSK823,KPKALANGANYAR,Januari,TP Postpaid,10600,1291,322,23,17447,2051999,7
TSK834,DSSUKAHARJADMT,Januari,TP Postpaid,10600,1950,479,46,20544,3099946,12
TSK804,KPTANGSI,Januari,TP Postpaid,7700,2401,846,58,36587,3815598,9
TSK836,KPCARIWUH,Januari,TP Postpaid,10600,2583,769,83,34129,4104811,11
TSK870,SALAWUPUPAHIANGDMT,Januari,TP Postpaid,10600,1625,432,38,15584,2347565,9
TSK761,JLDADAHATSK,Januari,TP Postpaid,10600,1266,781,95,13900,1828990,8
TSK764,BABAKANKARET,Januari,TP Postpaid,10600,2081,622,54,24820,3306507,10
TSK765,LINGGASIRNA,Januari,TP Postpaid,7700,1869,535,64,22035,2970158,9
TSK770,KELKURNIABHAKTI,Januari,TP Postpaid,7700,1984,452,38,27332,3152914,10
TSK777,DSSUKAWANGUNG,Januari,TP Postpaid,7700,2216,544,57,32705,3521601,10
TSK763,SINDANGLENGO,Januari,TP Postpaid,7700,1312,205,13,12032,2084991,9
TSK907,BOSUKAMAJUBANTARKALONGDMT,Januari,TP Postpaid,6600,97727,500,81,24558,3612692,7
TSK769,GUNUNGDAHU,Januari,TP Postpaid,10600,1799,374,33,19548,2859155,9
TSK909,BOCIBATUKARANGNUNGGALDMT,Januari,TP Postpaid,5500,801,423,44,21497,2016136,6
TSK851,DSBANTARSARI,Januari,TP Postpaid,10600,1941,960,78,38237,3083609,10
TSK853,DSMANDALAHAYUTBG,Januari,TP Postpaid,10600,101693,497,48,28976,2691418,10
TSK910,BOCAYURCIKATOMASSTP,Januari,TP Postpaid,7700,2101,376,47,15830,3337733,6
TSK866,KPCIBANGUNKIDULDMT,Januari,TP Postpaid,10600,1344,238,18,11192,2135939,8
TSK843,KPKARANGNUNGGALDMT,Januari,TP Postpaid,10600,1702,552,46,25643,2705832,10
TSK844,PANTAIKARANGCIPATUJAHDMT,Januari,TP Postpaid,10600,4506,859,98,37733,10180745,11
SMD122,REGOLWETAN,Januari,TP Postpaid,10600,1619,417,34,16920,2526227,10
SMD123,CIGELANG,Januari,TP Postpaid,10600,2127,533,54,26128,3319815,7
SMD125,CIPASANG,Januari,TP Postpaid,10600,1500,330,43,12612,2340414,9
SPR005,SINGASARITARAJUDMT,Januari,TP Postpaid,10600,1833,779,85,22039,2912917,7
